"up"	"dbcode"	"pdbct"	"phmin"	"phmax"	"nonpolyct"	"phrange"	"name"
"http://purl.uniprot.org/uniprot/Q9UNA0"	"ATS5_HUMAN"	6	6.5	8.5	11	2	"A disintegrin and metalloproteinase with thrombospondin motifs 5"
"http://purl.uniprot.org/uniprot/Q9UNA4"	"POLI_HUMAN"	37	6.5	7.9	15	1.4	"DNA polymerase iota"
"http://purl.uniprot.org/uniprot/Q9UNF0"	"PACN2_HUMAN"	4	6.5	8	2	1.5	"Protein kinase C and casein kinase substrate in neurons protein 2"
"http://purl.uniprot.org/uniprot/Q9UNG2"	"TNF18_HUMAN"	5	4.5	8.5	2	4	"Tumor necrosis factor ligand superfamily member 18"
"http://purl.uniprot.org/uniprot/Q9UNI6"	"DUS12_HUMAN"	2	8.5	8.5	3	0	"Dual specificity protein phosphatase 12"
"http://purl.uniprot.org/uniprot/Q9UNL4"	"ING4_HUMAN"	5	6.5	7.5	5	1	"Inhibitor of growth protein 4"
"http://purl.uniprot.org/uniprot/Q9UNN5"	"FAF1_HUMAN"	9	7.5	8.5	4	1	"FAS-associated factor 1"
"http://purl.uniprot.org/uniprot/Q9UNN8"	"EPCR_HUMAN"	5	7	8	6	1	"Endothelial protein C receptor"
"http://purl.uniprot.org/uniprot/Q9UNP9"	"PPIE_HUMAN"	8	6	7.6	3	1.6	"Peptidyl-prolyl cis-trans isomerase E"
"http://purl.uniprot.org/uniprot/Q9UNS2"	"CSN3_HUMAN"	2	5.4	5.4	1	0	"COP9 signalosome complex subunit 3"
"http://purl.uniprot.org/uniprot/Q9UNW9"	"NOVA2_HUMAN"	2	3	6.5	1	3.5	"RNA-binding protein Nova-2"
"http://purl.uniprot.org/uniprot/Q9UPJ8"	"Q9UPJ8_HUMAN"	4	9	9	7	0	NA
"http://purl.uniprot.org/uniprot/Q9UPN6"	"RBM16_HUMAN"	8	5.5	5.5	5	0	"Protein SCAF8"
"http://purl.uniprot.org/uniprot/Q9UPN9"	"TRI33_HUMAN"	4	8	8	3	0	"E3 ubiquitin-protein ligase TRIM33"
"http://purl.uniprot.org/uniprot/Q9UPP1"	"PHF8_HUMAN"	3	4.5	5.6	10	1.1	"Histone lysine demethylase PHF8"
"http://purl.uniprot.org/uniprot/Q9UPQ7"	"PZRN3_HUMAN"	2	NA	NA	0	NA	"E3 ubiquitin-protein ligase PDZRN3"
"http://purl.uniprot.org/uniprot/Q9UPS6"	"SET1B_HUMAN"	2	7.6	8.5	1	0.9	"Histone-lysine N-methyltransferase SETD1B"
"http://purl.uniprot.org/uniprot/Q9UPW6"	"SATB2_HUMAN"	3	NA	NA	0	NA	"DNA-binding protein SATB2"
"http://purl.uniprot.org/uniprot/Q9UPY3"	"DICER_HUMAN"	10	6.3	8.5	5	2.2	"Endoribonuclease Dicer"
"http://purl.uniprot.org/uniprot/Q9UPY8"	"MARE3_HUMAN"	6	7.4	8.5	6	1.1	"Microtubule-associated protein RP/EB family member 3"
"http://purl.uniprot.org/uniprot/Q9UQ16"	"DYN3_HUMAN"	2	6.5	7.5	3	1	"Dynamin-3"
"http://purl.uniprot.org/uniprot/Q9UQ26"	"RIMS2_HUMAN"	2	NA	NA	0	NA	"Regulating synaptic membrane exocytosis protein 2"
"http://purl.uniprot.org/uniprot/Q9UQ80"	"PA2G4_HUMAN"	2	5	5	3	0	"Proliferation-associated protein 2G4"
"http://purl.uniprot.org/uniprot/Q9UQ84"	"EXO1_HUMAN"	3	6	7	5	1	"Exonuclease 1"
"http://purl.uniprot.org/uniprot/Q9UQB8"	"BAIP2_HUMAN"	5	7.5	8.5	8	1	"Brain-specific angiogenesis inhibitor 1-associated protein 2"
"http://purl.uniprot.org/uniprot/Q9UQC2"	"GAB2_HUMAN"	2	7	7.5	1	0.5	"GRB2-associated-binding protein 2"
"http://purl.uniprot.org/uniprot/Q9UQF2"	"JIP1_HUMAN"	17	5.5	6.5	13	1	"C-Jun-amino-terminal kinase-interacting protein 1"
"http://purl.uniprot.org/uniprot/Q9UQM7"	"KCC2A_HUMAN"	2	5.5	8.5	4	3	"Calcium/calmodulin-dependent protein kinase type II subunit alpha"
"http://purl.uniprot.org/uniprot/Q9UQR0"	"SCML2_HUMAN"	3	9.5	9.5	3	0	"Sex comb on midleg-like protein 2"
"http://purl.uniprot.org/uniprot/Q9UR08"	"Q9UR08_ASPTE"	5	8.5	8.5	10	0	"Aristolochene synthase"
"http://purl.uniprot.org/uniprot/Q9UR08"	"ARIS_ASPTE"	6	6.5	7.7	10	1.2	"Aristolochene synthase"
"http://purl.uniprot.org/uniprot/Q9UR30"	"Q9UR30_ASPNG"	3	6	6	3	0	NA
"http://purl.uniprot.org/uniprot/Q9URD0"	"Q9URD0_ASPOR"	2	5	5	2	0	NA
"http://purl.uniprot.org/uniprot/Q9URH5"	"Q9URH5_9FUNG"	2	6.5	6.5	2	0	NA
"http://purl.uniprot.org/uniprot/Q9US45"	"MED6_SCHPO"	2	6	7.5	0	1.5	"Mediator of RNA polymerase II transcription subunit 6"
"http://purl.uniprot.org/uniprot/Q9USH8"	"GLU2B_SCHPO"	2	NA	NA	0	NA	"Glucosidase 2 subunit beta"
"http://purl.uniprot.org/uniprot/Q9USJ7"	"YJ27_SCHPO"	3	6.5	7	4	0.5	"Negative regulator of ofd1"
"http://purl.uniprot.org/uniprot/Q9USX3"	"RAD60_SCHPO"	2	5.8	7.75	2	1.95	"DNA repair protein rad60"
"http://purl.uniprot.org/uniprot/Q9UTI3"	"ARD1_SCHPO"	3	6.5	7	6	0.5	"N-terminal acetyltransferase A complex catalytic subunit ard1"
"http://purl.uniprot.org/uniprot/Q9UTN9"	"ATL1_SCHPO"	9	5.4	6.2	3	0.8	"Alkyltransferase-like protein 1"
"http://purl.uniprot.org/uniprot/Q9UUB1"	"RIB4_SCHPO"	10	5	5.2	6	0.2	"6,7-dimethyl-8-ribityllumazine synthase"
"http://purl.uniprot.org/uniprot/Q9UUB7"	"SWI5_SCHPO"	2	5.5	8	5	2.5	"Mating-type switching protein swi5"
"http://purl.uniprot.org/uniprot/Q9UUI1"	"LSM6_SCHPO"	2	6.5	7.5	2	1	"U6 snRNA-associated Sm-like protein LSm6"
"http://purl.uniprot.org/uniprot/Q9UUN9"	"ALD2_SPOSA"	3	4.6	5	4	0.4	"Aldehyde reductase 2"
"http://purl.uniprot.org/uniprot/Q9UVX3"	"NMT_ASPFU"	6	7.5	7.5	10	0	"Glycylpeptide N-tetradecanoyltransferase"
"http://purl.uniprot.org/uniprot/Q9UWP7"	"Q9UWP7_PYRFU"	5	6.5	8	6	1.5	NA
"http://purl.uniprot.org/uniprot/Q9UXC0"	"ECX2_SULSO"	10	6.5	8.6	12	2.1	"Exosome complex component Rrp42"
"http://purl.uniprot.org/uniprot/Q9UXC2"	"ECX1_SULSO"	10	6.5	8.6	12	2.1	"Exosome complex component Rrp41"
"http://purl.uniprot.org/uniprot/Q9UXC4"	"ECR1_SULSO"	6	8	8.6	8	0.6	"Exosome complex component Rrp4"
"http://purl.uniprot.org/uniprot/Q9UXD9"	"Q9UXD9_SULSO"	2	7.5	7.5	3	0	NA
"http://purl.uniprot.org/uniprot/Q9UXG1"	"MCM_SULSO"	5	4.6	7.6	5	3	"Minichromosome maintenance protein MCM"
"http://purl.uniprot.org/uniprot/Q9UXT7"	"GCP_PYRAB"	3	5.6	5.6	7	0	"tRNA N6-adenosine threonylcarbamoyltransferase"
"http://purl.uniprot.org/uniprot/Q9UYV8"	"Q9UYV8_PYRAB"	4	7.5	7.5	4	0	"Nitrilase"
"http://purl.uniprot.org/uniprot/Q9UZ14"	"SYT_PYRAB"	17	4.5	7	9	2.5	"Threonine--tRNA ligase"
"http://purl.uniprot.org/uniprot/Q9UZ55"	"Q9UZ55_PYRAB"	3	4	8	9	4	NA
"http://purl.uniprot.org/uniprot/Q9UZA4"	"Q9UZA4_PYRAB"	2	8	8	4	0	NA
"http://purl.uniprot.org/uniprot/Q9UZK4"	"KAD6_PYRAB"	2	NA	NA	4	NA	"Putative adenylate kinase"
"http://purl.uniprot.org/uniprot/Q9UZR7"	"Y1078_PYRAB"	2	NA	NA	4	NA	"tRNA (uracil(54)-C(5))-methyltransferase"
"http://purl.uniprot.org/uniprot/Q9V011"	"SYM_PYRAB"	2	6.5	6.7	2	0.2	"Methionine--tRNA ligase"
"http://purl.uniprot.org/uniprot/Q9V099"	"RUBR_PYRAB"	3	5.8	6	3	0.2	"Rubredoxin"
"http://purl.uniprot.org/uniprot/Q9V0E4"	"IF2A_PYRAB"	2	5	6.7	1	1.7	"Translation initiation factor 2 subunit alpha"
"http://purl.uniprot.org/uniprot/Q9V0Y8"	"RUXX_PYRAB"	2	6.5	8	3	1.5	"Putative snRNP Sm-like protein"
"http://purl.uniprot.org/uniprot/Q9V118"	"ECX2_PYRAB"	4	6	6	6	0	"Exosome complex component Rrp42"
"http://purl.uniprot.org/uniprot/Q9V119"	"ECX1_PYRAB"	4	6	6	6	0	"Exosome complex component Rrp41"
"http://purl.uniprot.org/uniprot/Q9V1G0"	"IF2G_PYRAB"	5	8.5	8.5	5	0	"Translation initiation factor 2 subunit gamma"
"http://purl.uniprot.org/uniprot/Q9V1J7"	"Q9V1J7_PYRAB"	3	4.6	4.6	6	0	"tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase TrmI"
"http://purl.uniprot.org/uniprot/Q9V228"	"Q9V228_PYRAB"	6	7	7	6	0	NA
"http://purl.uniprot.org/uniprot/Q9V2B6"	"Q9V2B6_PYRAB"	2	6	7	1	1	NA
"http://purl.uniprot.org/uniprot/Q9V2J8"	"Q9V2J8_PYRAB"	3	4	5.9	10	1.9	NA
"http://purl.uniprot.org/uniprot/Q9V2J8"	"Q9V2J8"	2	4.6	5.6	7	1	NA
"http://purl.uniprot.org/uniprot/Q9V2T0"	"Q9V2T0_9EURY"	8	5.5	9	5	3.5	NA
"http://purl.uniprot.org/uniprot/Q9V301"	"Q9V301_PYRFU"	2	7	7	2	0	NA
"http://purl.uniprot.org/uniprot/Q9V3J8"	"WDS_DROME"	2	6.6	7.2	2	0.600000000000001	"Protein will die slowly"
"http://purl.uniprot.org/uniprot/Q9V429"	"THIO2_DROME"	4	4.6	8.5	3	3.9	"Thioredoxin-2"
"http://purl.uniprot.org/uniprot/Q9V444"	"Q9V444_DROME"	2	3.5	7.5	3	4	NA
"http://purl.uniprot.org/uniprot/Q9V452"	"Q9V452_DROME"	2	3.5	7.5	3	4	NA
"http://purl.uniprot.org/uniprot/Q9V535"	"RBM8A_DROME"	3	5.8	7.5	6	1.7	"RNA-binding protein 8A"
"http://purl.uniprot.org/uniprot/Q9VAK8"	"Q9VAK8_DROME"	2	4.6	5.5	6	0.9	"Protein Diedel"
"http://purl.uniprot.org/uniprot/Q9VBZ9"	"Q9VBZ9_DROME"	4	8	8	7	0	NA
"http://purl.uniprot.org/uniprot/Q9VDE4"	"Q9VDE4_DROME"	2	4.5	6.9	5	2.4	NA
"http://purl.uniprot.org/uniprot/Q9VEC5"	"Q9VEC5_DROME"	2	6.5	6.5	0	0	NA
"http://purl.uniprot.org/uniprot/Q9VGA1"	"Q9VGA1_DROME"	2	7.5	7.5	2	0	NA
"http://purl.uniprot.org/uniprot/Q9VHA0"	"SCM_DROME"	6	6	7.3	4	1.3	"Polycomb protein Scm"
"http://purl.uniprot.org/uniprot/Q9VHV8"	"Q9VHV8_DROME"	2	NA	NA	2	NA	NA
"http://purl.uniprot.org/uniprot/Q9VI04"	"Q9VI04_DROME"	2	4.2	4.2	0	0	NA
"http://purl.uniprot.org/uniprot/Q9VI72"	"Q9VI72_DROME"	2	6.5	8	3	1.5	NA
"http://purl.uniprot.org/uniprot/Q9VK33"	"SMBT_DROME"	4	7	7	2	0	"Polycomb protein Sfmbt"
"http://purl.uniprot.org/uniprot/Q9VKD7"	"ZUC_DROME"	4	6	6	5	0	"Mitochondrial cardiolipin hydrolase"
"http://purl.uniprot.org/uniprot/Q9VM64"	"Q9VM64_DROME"	2	6.4	7.9	3	1.5	"Interference hedgehog"
"http://purl.uniprot.org/uniprot/Q9VMC9"	"Q9VMC9_DROME"	3	7.5	7.5	4	0	"Kynurenine formamidase"
"http://purl.uniprot.org/uniprot/Q9VMJ7"	"KDM5_DROME"	2	NA	NA	1	NA	"Lysine-specific demethylase lid"
"http://purl.uniprot.org/uniprot/Q9VPQ6"	"USH_DROME"	5	NA	NA	1	NA	"Zinc finger protein ush"
"http://purl.uniprot.org/uniprot/Q9VR35"	"Q9VR35_DROME"	2	4	6	3	2	"Eukaryotic translation initiation factor 4E-binding protein Mextli"
"http://purl.uniprot.org/uniprot/Q9VRD9"	"Q9VRD9_DROME"	3	6.5	6.5	6	0	"Cystathionine beta-synthase"
"http://purl.uniprot.org/uniprot/Q9VRQ9"	"Q9VRQ9_DROME"	3	6.5	8.5	7	2	NA
"http://purl.uniprot.org/uniprot/Q9VUQ5"	"AGO2_DROME"	3	5.8	5.8	1	0	"Protein argonaute-2"
"http://purl.uniprot.org/uniprot/Q9VUX3"	"Q9VUX3_DROME"	2	8.5	9.5	2	1	"Palmitoleoyl-protein carboxylesterase NOTUM"
"http://purl.uniprot.org/uniprot/Q9VWE4"	"Q9VWE4_DROME"	7	6.5	8.5	5	2	NA
"http://purl.uniprot.org/uniprot/Q9VWX8"	"Q9VWX8_DROME"	2	7.5	7.5	3	0	NA
"http://purl.uniprot.org/uniprot/Q9VYX7"	"PGPSA_DROME"	2	6	6.2	4	0.2	"Peptidoglycan-recognition protein SA"
"http://purl.uniprot.org/uniprot/Q9W197"	"5NT3B_DROME"	2	7.5	7.5	7	0	"7-methylguanosine phosphate-specific 5'-nucleotidase"
"http://purl.uniprot.org/uniprot/Q9W1H5"	"Q9W1H5_DROME"	2	6.5	6.5	2	0	NA
"http://purl.uniprot.org/uniprot/Q9W1M7"	"Q9W1M7_DROME"	5	7.5	7.5	6	0	"Phosphatidylinositol 3-kinase"
"http://purl.uniprot.org/uniprot/Q9WFL7"	"Q9WFL7_9HIV1"	4	5	5.3	5	0.3	NA
"http://purl.uniprot.org/uniprot/Q9WFX3"	"HEMA_I18A0"	11	5.3	8	8	2.7	"Hemagglutinin"
"http://purl.uniprot.org/uniprot/Q9WJ31"	"Q9WJ31_9VIRU"	2	5	5	1	0	"Envelope polyprotein"
"http://purl.uniprot.org/uniprot/Q9WJM2"	"Q9WJM2_9HIV1"	2	6.5	6.5	3	0	NA
"http://purl.uniprot.org/uniprot/Q9WLG7"	"Q9WLG7_9HIV1"	2	6.5	6.5	2	0	NA
"http://purl.uniprot.org/uniprot/Q9WLZ8"	"Q9WLZ8_9FLAV"	6	5.8	5.8	11	0	NA
"http://purl.uniprot.org/uniprot/Q9WM01"	"Q9WM01_9RETR"	2	NA	NA	0	NA	NA
"http://purl.uniprot.org/uniprot/Q9WMX2"	"POLG_HCVCO"	17	4.9	7.5	19	2.6	"Genome polyprotein"
"http://purl.uniprot.org/uniprot/Q9WPU2"	"Q9WPU2_9HIV1"	2	NA	NA	1	NA	"Protein Nef"
"http://purl.uniprot.org/uniprot/Q9WTK5"	"NFKB2_MOUSE"	2	7	7	2	0	"Nuclear factor NF-kappa-B p100 subunit"
"http://purl.uniprot.org/uniprot/Q9WUB0"	"HOIL1_MOUSE"	2	7	7.5	4	0.5	"RanBP-type and C3HC4-type zinc finger-containing protein 1"
"http://purl.uniprot.org/uniprot/Q9WUD1"	"CHIP_MOUSE"	3	7	7	1	0	"STIP1 homology and U box-containing protein 1"
"http://purl.uniprot.org/uniprot/Q9WUD2"	"TRPV2_RAT"	3	5	6.5	2	1.5	"Transient receptor potential cation channel subfamily V member 2"
"http://purl.uniprot.org/uniprot/Q9WUI9"	"NCOA2_RAT"	4	6.5	8.3	8	1.8	"Nuclear receptor coactivator 2"
"http://purl.uniprot.org/uniprot/Q9WUL5"	"PD1L2_MOUSE"	5	7	8.5	4	1.5	"Programmed cell death 1 ligand 2"
"http://purl.uniprot.org/uniprot/Q9WUL6"	"M3K14_MOUSE"	4	6.2	7	5	0.8	"Mitogen-activated protein kinase kinase kinase 14"
"http://purl.uniprot.org/uniprot/Q9WUL7"	"ARL3_MOUSE"	4	6	7.5	8	1.5	"ADP-ribosylation factor-like protein 3"
"http://purl.uniprot.org/uniprot/Q9WUN2"	"TBK1_MOUSE"	2	8	8	2	0	"Serine/threonine-protein kinase TBK1"
"http://purl.uniprot.org/uniprot/Q9WV48"	"SHAN1_RAT"	5	4.5	6.5	2	2	"SH3 and multiple ankyrin repeat domains protein 1"
"http://purl.uniprot.org/uniprot/Q9WV60"	"GSK3B_MOUSE"	2	7	7.5	7	0.5	"Glycogen synthase kinase-3 beta"
"http://purl.uniprot.org/uniprot/Q9WVG6"	"CARM1_MOUSE"	2	7	7.5	3	0.5	"Histone-arginine methyltransferase CARM1"
"http://purl.uniprot.org/uniprot/Q9WVI9"	"JIP1_MOUSE"	5	5.5	6.2	6	0.7	"C-Jun-amino-terminal kinase-interacting protein 1"
"http://purl.uniprot.org/uniprot/Q9WVL0"	"MAAI_MOUSE"	2	6.5	6.5	3	0	"Maleylacetoacetate isomerase"
"http://purl.uniprot.org/uniprot/Q9WVM5"	"Q9WVM5_MOUSE"	2	5.6	8.5	1	2.9	NA
"http://purl.uniprot.org/uniprot/Q9WVS6"	"PRKN2_MOUSE"	3	4.3	4.5	1	0.2	"E3 ubiquitin-protein ligase parkin"
"http://purl.uniprot.org/uniprot/Q9WVT6"	"CAHE_MOUSE"	2	4.8	5.5	5	0.7	"Carbonic anhydrase 14"
"http://purl.uniprot.org/uniprot/Q9WVY4"	"Q9WVY4_ENTFC"	2	8.5	8.5	5	0	NA
"http://purl.uniprot.org/uniprot/Q9WVZ0"	"Q9WVZ0_9NOCA"	2	7.8	7.8	5	0	NA
"http://purl.uniprot.org/uniprot/Q9WWP1"	"PSAE_NOSS8"	2	NA	NA	0	NA	"Photosystem I reaction center subunit IV"
"http://purl.uniprot.org/uniprot/Q9WWU5"	"Q9WWU5_PSEPU"	3	5.5	5.6	5	0.0999999999999996	"Alpha-ketoglutarate-dependent sulfate ester dioxygenase"
"http://purl.uniprot.org/uniprot/Q9WWU5"	"Q9WWU5"	3	5.6	7	4	1.4	"Alpha-ketoglutarate-dependent sulfate ester dioxygenase"
"http://purl.uniprot.org/uniprot/Q9WX76"	"RRF_THET8"	3	4.9	4.9	1	0	"Ribosome-recycling factor"
"http://purl.uniprot.org/uniprot/Q9WXC7"	"Q9WXC7_ALCEU"	2	8	8	1	0	NA
"http://purl.uniprot.org/uniprot/Q9WXF2"	"RECN_DEIRA"	3	NA	NA	1	NA	"DNA repair protein RecN"
"http://purl.uniprot.org/uniprot/Q9WXM1"	"Q9WXM1_THEMA"	5	4.5	7.5	6	3	"L-Ala-D/L-Glu epimerase"
"http://purl.uniprot.org/uniprot/Q9WXN1"	"Q9WXN1_THEMA"	5	8	8	6	0	NA
"http://purl.uniprot.org/uniprot/Q9WXN8"	"Q9WXN8_THEMA"	4	6.5	8	4	1.5	NA
"http://purl.uniprot.org/uniprot/Q9WXP0"	"Q9WXP0_THEMA"	2	7	7	3	0	NA
"http://purl.uniprot.org/uniprot/Q9WXQ8"	"Q9WXQ8_THEMA"	5	7.5	8.5	8	1	"Ferrous iron transport protein B"
"http://purl.uniprot.org/uniprot/Q9WXS5"	"Q9WXS5_THEMA"	2	4.3	4.3	4	0	"Beta-xylanase"
"http://purl.uniprot.org/uniprot/Q9WXT2"	"Q9WXT2_THEMA"	4	4.2	7.3	6	3.1	"Cephalosporin-C deacetylase"
"http://purl.uniprot.org/uniprot/Q9WXW9"	"Q9WXW9_THEMA"	3	6.8	7	3	0.2	NA
"http://purl.uniprot.org/uniprot/Q9WXY0"	"Q9WXY0_THEMA"	2	4.2	6.3	3	2.1	NA
"http://purl.uniprot.org/uniprot/Q9WY07"	"Q9WY07_THEMA"	2	6.9	7.5	3	0.6	NA
"http://purl.uniprot.org/uniprot/Q9WY43"	"DISA_THEMA"	4	6.75	7.5	3	0.75	"DNA integrity scanning protein DisA"
"http://purl.uniprot.org/uniprot/Q9WY54"	"GCST_THEMA"	4	4.25	4.25	4	0	"Aminomethyltransferase"
"http://purl.uniprot.org/uniprot/Q9WY55"	"GCSH_THEMA"	2	4	4	2	0	"Glycine cleavage system H protein"
"http://purl.uniprot.org/uniprot/Q9WY63"	"FLIG_THEMA"	6	4.2	6.5	2	2.3	"Flagellar motor switch protein FliG"
"http://purl.uniprot.org/uniprot/Q9WY65"	"Y222_THEMA"	2	5	8	3	3	"Energy-coupling factor transporter ATP-binding protein EcfA2"
"http://purl.uniprot.org/uniprot/Q9WYA3"	"UVRC_THEMA"	13	4.2	9.5	7	5.3	"UvrABC system protein C"
"http://purl.uniprot.org/uniprot/Q9WYA4"	"TRME_THEMA"	2	5.5	5.5	3	0	"tRNA modification GTPase MnmE"
"http://purl.uniprot.org/uniprot/Q9WYA5"	"Q9WYA5_THEMA"	8	5.2	5.7	7	0.5	NA
"http://purl.uniprot.org/uniprot/Q9WYB7"	"Q9WYB7_THEMA"	3	7	7	6	0	NA
"http://purl.uniprot.org/uniprot/Q9WYC3"	"Q9WYC3_THEMA"	5	5	7.8	3	2.8	NA
"http://purl.uniprot.org/uniprot/Q9WYC4"	"Y288_THEMA"	6	5	7.5	4	2.5	"Uncharacterized ABC transporter ATP-binding protein TM_0288"
"http://purl.uniprot.org/uniprot/Q9WYE2"	"Q9WYE2"	3	8	8	3	0	NA
"http://purl.uniprot.org/uniprot/Q9WYE2"	"Q9WYE2_THEMA"	11	7.2	8.2	12	0.999999999999999	NA
"http://purl.uniprot.org/uniprot/Q9WYH8"	"AROF_THEMA"	5	4.6	8.5	9	3.9	"Phospho-2-dehydro-3-deoxyheptonate aldolase"
"http://purl.uniprot.org/uniprot/Q9WYJ7"	"END4_THEMA"	3	9	9	9	0	"Probable endonuclease 4"
"http://purl.uniprot.org/uniprot/Q9WYL6"	"Q9WYL6_THEMA"	5	5.3	5.3	10	0	NA
"http://purl.uniprot.org/uniprot/Q9WYN0"	"Q9WYN0_THEMA"	2	4.7	6.5	4	1.8	NA
"http://purl.uniprot.org/uniprot/Q9WYN2"	"KITH_THEMA"	4	5	7	9	2	"Thymidine kinase"
"http://purl.uniprot.org/uniprot/Q9WYN9"	"CHEB_THEMA"	2	6.5	6.5	2	0	"Chemotaxis response regulator protein-glutamate methylesterase"
"http://purl.uniprot.org/uniprot/Q9WYS0"	"Q9WYS0_THEMA"	5	4.5	7	6	2.5	NA
"http://purl.uniprot.org/uniprot/Q9WYT0"	"THYX_THEMA"	24	6.58	8	17	1.42	"Flavin-dependent thymidylate synthase"
"http://purl.uniprot.org/uniprot/Q9WYT9"	"Q9WYT9_THEMA"	6	4.6	8.5	7	3.9	NA
"http://purl.uniprot.org/uniprot/Q9WYV8"	"Q9WYV8_THEMA"	4	5.5	7.5	5	2	"Release factor glutamine methyltransferase"
"http://purl.uniprot.org/uniprot/Q9WYW0"	"NPD_THEMA"	16	5.2	9.6	11	4.4	"NAD-dependent protein deacetylase"
"http://purl.uniprot.org/uniprot/Q9WYY1"	"Q9WYY1_THEMA"	2	7.4	8.5	4	1.1	NA
"http://purl.uniprot.org/uniprot/Q9WZ12"	"Q9WZ12_THEMA"	2	8.5	8.5	3	0	NA
"http://purl.uniprot.org/uniprot/Q9WZ31"	"CORA_THEMA"	7	6.5	8	9	1.5	"Cobalt/magnesium transport protein CorA"
"http://purl.uniprot.org/uniprot/Q9WZ31"	"Q9WZ31_THEMA"	3	8	8	5	0	"Cobalt/magnesium transport protein CorA"
"http://purl.uniprot.org/uniprot/Q9WZ49"	"FTSH_THEMA"	3	5.5	7.5	5	2	"ATP-dependent zinc metalloprotease FtsH"
"http://purl.uniprot.org/uniprot/Q9WZ49"	"Q9WZ49_THEMA"	2	7	7.5	5	0.5	"ATP-dependent zinc metalloprotease FtsH"
"http://purl.uniprot.org/uniprot/Q9WZ57"	"Q9WZ57_THEMA"	4	NA	NA	3	NA	NA
"http://purl.uniprot.org/uniprot/Q9WZ62"	"Q9WZ62_THEMA"	2	4.6	5	2	0.4	NA
"http://purl.uniprot.org/uniprot/Q9WZC2"	"SPEE_THEMA"	2	4.6	4.6	2	0	"Polyamine aminopropyltransferase"
"http://purl.uniprot.org/uniprot/Q9WZC3"	"SPEH_THEMA"	6	8	8	4	0	"S-adenosylmethionine decarboxylase proenzyme"
"http://purl.uniprot.org/uniprot/Q9WZC6"	"SOR_THEMA"	2	6	9	2	3	"Putative superoxide reductase"
"http://purl.uniprot.org/uniprot/Q9WZC8"	"Q9WZC8_THEMA"	2	6.3	6.5	2	0.2	NA
"http://purl.uniprot.org/uniprot/Q9WZE6"	"Q9WZE6_THEMA"	4	6	8.5	3	2.5	"Flagellar motor switch protein FliM"
"http://purl.uniprot.org/uniprot/Q9WZF8"	"TIG_THEMA"	5	5.5	8	2	2.5	"Trigger factor"
"http://purl.uniprot.org/uniprot/Q9WZH4"	"Q9WZH4_THEMA"	4	8.1	8.4	3	0.300000000000001	NA
"http://purl.uniprot.org/uniprot/Q9WZL4"	"Q9WZL4_THEMA"	3	4	4.5	4	0.5	NA
"http://purl.uniprot.org/uniprot/Q9WZM6"	"Q9WZM6_THEMA"	3	7.5	7.5	4	0	"Ribosome biogenesis GTPase A"
"http://purl.uniprot.org/uniprot/Q9WZQ4"	"COMB_THEMA"	2	6.6	7.5	2	0.9	"Probable 2-phosphosulfolactate phosphatase"
"http://purl.uniprot.org/uniprot/Q9WZU0"	"Q9WZU0_THEMA"	2	5.5	6.7	4	1.2	"Cell division protein FtsA"
"http://purl.uniprot.org/uniprot/Q9WZU0"	"Q9WZU0"	2	5.5	5.6	3	0.0999999999999996	"Cell division protein FtsA"
"http://purl.uniprot.org/uniprot/Q9WZV7"	"Q9WZV7_THEMA"	6	5.5	8.5	8	3	NA
"http://purl.uniprot.org/uniprot/Q9WZW0"	"TRUB_THEMA"	4	6.5	8.5	3	2	"tRNA pseudouridine synthase B"
"http://purl.uniprot.org/uniprot/Q9WZW1"	"Q9WZW1_THEMA"	6	7.5	7.5	8	0	"Riboflavin biosynthesis protein"
"http://purl.uniprot.org/uniprot/Q9WZW8"	"Q9WZW8_THEMA"	2	8.5	8.5	4	0	NA
"http://purl.uniprot.org/uniprot/Q9WZX6"	"MRAW_THEMA"	2	6.5	6.5	4	0	"Ribosomal RNA small subunit methyltransferase H"
"http://purl.uniprot.org/uniprot/Q9WZY5"	"COAX_THEMA"	3	NA	NA	6	NA	"Type III pantothenate kinase"
"http://purl.uniprot.org/uniprot/Q9WZZ1"	"DXR_THEMA"	2	5	5	5	0	"1-deoxy-D-xylulose 5-phosphate reductoisomerase"
"http://purl.uniprot.org/uniprot/Q9X017"	"RNH2_THEMA"	5	5.8	8.5	6	2.7	"Ribonuclease HII"
"http://purl.uniprot.org/uniprot/Q9X022"	"Q9X022_THEMA"	2	8.7	8.7	6	0	NA
"http://purl.uniprot.org/uniprot/Q9X024"	"Q9X024_THEMA"	21	6.5	6.5	21	0	"Bifunctional NAD(P)H-hydrate repair enzyme Nnr"
"http://purl.uniprot.org/uniprot/Q9X034"	"Q9X034_THEMA"	3	7	9.5	5	2.5	"5-methylthioadenosine/S-adenosylhomocysteine deaminase"
"http://purl.uniprot.org/uniprot/Q9X074"	"Q9X074_THEMA"	2	NA	NA	0	NA	NA
"http://purl.uniprot.org/uniprot/Q9X0A5"	"Q9X0A5_THEMA"	2	5.5	6.9	5	1.4	NA
"http://purl.uniprot.org/uniprot/Q9X0C0"	"Q9X0C0_THEMA"	9	4.5	8	5	3.5	NA
"http://purl.uniprot.org/uniprot/Q9X0C3"	"Q9X0C3_THEMA"	4	4.6	7.5	8	2.9	NA
